idsbr;nama_usaha;alamat;kdprov;kdkab;kdkec;kddesa;latitude;longitude;kbli;deskripsi_usaha;foto_usaha;foto_produk;catatan;petugas_id
6261771;PUTRA USAHA MANDIRI, CV;JL MANGGA BESAR NO 46, PASAR SATELIT, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;002;;;;;;;;
6261779;CENDANA INDAH PERKASA, CV;JL KENANGA NO 61, KENANGA, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;003;;;;;;;;
6261781;DEKA BUNGSU, CV;JL KENANGA I NO 15 RT. 5/RW. 5, KENANGA, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31621;16;74;042;003;;;;;;;;
6261782;LUTHFI BERSAUDARA, CV;JL KENANGA II NO 06 RT. 06/RW. 6, KENANGA, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;003;;;;;;;;
6261785;PERMATA, CV;JL KENANGA II NO 21 RT. 6/RW. 6, SENALANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;004;;;;;;;;
6261786;NAYA KARYA, CV;JL KURMA NO 134;16;74;042;005;;;;;;;;
6261788;EMPAT SERUMPUN, CV;JL JEND. SUDIRMAN NO 67, MEGANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31628;16;74;042;006;;;;;;;;
6261790;TEGUH KARYA BROTHERS, CV;JL JEND. SUDIRMAN NO 66, MEGANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31628;16;74;042;006;;;;;;;;
6261791;ZAR, CV;JL NENAS NO 58 RT. 6/RW. 6, MEGANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU;16;74;042;006;;;;;;;;
6261793;PUTRI TUNGGAL, CV;JL NANGKA NO 02 RT. 5/RW. 5, PONOROGO, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;007;;;;;;;;
6261794;JAYA LESTARI, CV;JL WARINGIN NO 22 RT. 1/RW. 01, PUNCAK KEMUNING, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31611;16;74;042;009;;;;;;;;
6261796;LINDA BERSAUDARA, CV;JL A. YANI NO 48, PUNCAK KEMUNING, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;009;;;;;;;;
6261797;MALANDA KARYA, CV;JL WARINGIN NO 14 RT. 1/RW. 1, PUNCAK KEMUNING, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;009;;;;;;;;
6261798;NAZWA KONSTRUKSI, CV;JL KEMUNING NO 21 RT. 6/RW. 6, PUNCAK KEMUNING, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31619;16;74;042;009;;;;;;;;
6261885;KARYA MANDIRI PERSADA, CV;JL A YANI RT. 2/RW. 2, PUNCAK KEMUNING, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31628;16;74;042;009;;;;;;;;
6261900;RAJA AGUNG, CV;JL A YANI NO 95;16;74;042;009;;;;;;;;
6261920;EMPAT SAUDARA, CV;JL A. YANI NO 002;16;74;042;002;;;;;;;;
6261921;MITRA NIAGA, CV;JL A. YANI NO 008 RT. 2/RW. 2, MEGANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31642;16;74;042;006;;;;;;;;
6261922;KESUMA WARDANA, CV;JL A. YANI NO 107;16;74;042;008;;;;;;;;
6261932;MITRA ABADI, CV;JL BENGAWAN SOLO NO 36;16;74;042;001;;;;;;;;
6261953;ANNISA BERSINAR SEJAHTERA, CV;JL KALI SERAYU NO 057;16;74;042;010;;;;;;;;
6261958;INTAN SRIWIJAYA, CV;JL KENANGA I NO 21;16;74;042;002;;;;;;;;
6261959;RIZQY BERLIAN TIFANI, CV;JL KENANGA II GANG PERSAHABATAN NO.61;16;74;042;004;;;;;;;;
6261962;ERLIZAH JAYA, CV;JL GARUDA HITAM NO 03 RT. 1/RW. 6, PASAR PERMIRI, KEC. LUBUK LINGGAU BARAT II, KOTA LUBUKLINGGAU, KODE POS 31613;16;74;042;003;;;;;;;;
6261963;CAHAYA KARYA RAMADHANI, CV;JL KENANGA II NO 21 A;16;74;042;005;;;;;;;;
6261964;NICHO BERSAUDARA, CV;JL KENANGA II NO.14 RT. 6/RW. 6, KENANGA, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31641;16;74;042;003;;;;;;;;
6261965;HARUM JAYA, CV;JL KENANGA II RT. 7/RW. 7, KENANGA, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31641;16;74;042;003;;;;;;;;
6261966;DEA MAKMUR, CV;JL KENANGAN I NO 022 RT. 4/RW. 4, KENANGA, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31641;16;74;042;003;;;;;;;;
6261973;RIZKIA, CV;JL MANGGA BESAR NO 065 RT. 4/RW. 4, PASAR SATELIT, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31641;16;74;042;002;;;;;;;;
6261978;HADY KARYA, CV;JL NANGKA NO.02 RT. 2/RW. 2, MEGANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31642;16;74;042;006;;;;;;;;
6261979;ATALLA PUTRA, CV;JL NANGKA RT. 4/RW. 4, MEGANG, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31642;16;74;042;006;;;;;;;;
6261983;GENTA SEJAHTERA, CV;JL PERINTIS;16;74;042;008;;;;;;;;
6261996;SEMESTA UTAMA, CV;JL THAMRIN;16;74;042;005;;;;;;;;
6261997;EKA TRI SAKTI, CV;JL WARINGIN RT. 3/RW. 3, PUNCAK KEMUNING, KEC. LUBUK LINGGAU UTARA II, KOTA LUBUKLINGGAU, KODE POS 31645;16;74;042;009;;;;;;;;
6262008;MUSI RAWAS UTARA, CV;JL JEND.SUDIRMAN PERUM.BUKIT SULAP DAMAI NO.02;16;74;042;008;;;;;;;;
6262042;RAHMAD HIDAYAT BERSAUDARA, PT;JL A YANI;16;74;042;009;;;;;;;;
6521801;BENGKEL LAS <ZUL AZIZ>;JL. KENANGA 1 RT. 11;16;74;042;003;;;;;;;;
6521802;MEBEL AGUS CIK;JL. KENANGA 1 RT.11 GG.MELATI NO.33;16;74;042;003;;;;;;;;
6521803;SYABIL GALON;JL. KENANGA 1 RT.11 GG. MELATI NO.33;16;74;042;003;;;;;;;;
6521804;BENGKEL LAS BAROKAH;JL. KENANGA 1 RT.11 NO.60;16;74;042;003;;;;;;;;
6521805;KERUPUK <SUPANDRI>;JL. KENANGA 1 RT.11 NO.64;16;74;042;003;;;;;;;;
6521806;PENJAHIT <KARINA>;JL. KENANGA 2 RT.8;16;74;042;003;;;;;;;;
6521807;MEBEL <RUSLI>;JL. MANGGA BESAR 1 RT. 02 NO. 9 LR. KELUARGA;16;74;042;003;;;;;;;;
6521808;ANDY GYPSUM;JL. MANGGA BESAR 1 RT.02;16;74;042;003;;;;;;;;
6521809;ULTRA WATER;JL. NANAS;16;74;042;006;;;;;;;;
6521811;JUMINAH PENJAHIT;JL. NANAS;16;74;042;006;;;;;;;;
6521812;MUJIONO MEBEL;JL. RAMBUTAN;16;74;042;006;;;;;;;;
6521815;KERUPUK <JONI>;JL. NANGKA RT 1 KEL PONOROGO;16;74;042;007;;;;;;;;
6521816;MITRA GYPSUM<AGUSTIAN>;JL. NANGKA RT 1 KEL PONOROGO;16;74;042;007;;;;;;;;
6521817;PENJAHIT <FATIMAH>;JL. NANGKA RT 6 KEL PONOROGO;16;74;042;007;;;;;;;;
6521818;MEUBEL JAYA <SANJAYA YAHYA>;JL. NANGKA CIANJUR RT 6 KEL PONOROGO;16;74;042;007;;;;;;;;
6521819;KACANG GORENG IBU SITI;JL KEMUNING GG.DUKU RT. 04 KEL JOGOBOYO;16;74;042;008;;;;;;;;
6521821;AIR ISI ULANG IWAN GALON;JL.JEND SUDIRMAN KEL.JOGOBOYO RT 04 KEC. LLG UTARA II;16;74;042;008;;;;;;;;
6521824;"LAS ""CANDRA"" JOY CANDRA ""JNR Home Production""";JL KEMUNING Rt 03 Kel. jogoboyo kec. lubuklinggau utara II;16;74;042;008;;;;;;;;
6521825;KERANJANG <JAILANI>;GANG NURI II WARINGIN LINTAS;16;74;042;009;;;;;;;;
6521826;EMPING <RIKE>;GANG MERPATI;16;74;042;009;;;;;;;;
6521827;ISNAN MEBEL;GANG MERPATI;16;74;042;009;;;;;;;;
6521828;SONGKET <LENI>;GANG NURI;16;74;042;009;;;;;;;;
6521829;PSM PENGRAJIN ROTAN;GANG RAJAWALI;16;74;042;009;;;;;;;;
6521830;BATIK GELETIK;GANG RAJAWALI;16;74;042;009;;;;;;;;
6521831;PENJAHIT LISMA;GANG RAJAWALI;16;74;042;009;;;;;;;;
6521833;DEPOT AMIR;JL KENARI;16;74;042;009;;;;;;;;
6521835;LAS ARTOMORO;JL WARINGIN LINTAS;16;74;042;009;;;;;;;;
6521837;SUR ALMUNIUM;JL WARINGIN LINTAS;16;74;042;009;;;;;;;;
6521838;EMPING FUJI;JL WARINGIN LINTAS;16;74;042;009;;;;;;;;
6521839;YAN MEBEL;JL PILAR;16;74;042;009;;;;;;;;
6521840;EMPING MUJIATI;JL WARINGIN LINTAS;16;74;042;009;;;;;;;;
6647958;Bintang Informasi;Jl. Kenanga 1 lintas RT. 04 Kelurahan senalang;16;74;042;004;;;;;;;;
6649917;Organ Tunggal JMS <YANA JIDI>;Jl. Kenanga 1 Lintas;16;74;042;004;;;;;;;;
6650000;Profil RM. Gunawan Apriansyah;Jl. Waringin Lintas RT. 04;16;74;042;009;;;;;;;;
6707199;NUSANTARA EKSPRESS KILAT, PT;JL. JENDRAL AHMAD YANI RT 03, KELURAHAN PASAR SATELIT;16;74;042;002;;;;;;;;
6707205;SATRIA ANTARAN PRIMA, PT (SAP);JL. MANGGA BESAR RT 04, KELURAHAN PASAR SATELIT, KECAMATAN LUBUKLINGGAU UTARA II KOTA LUBUKLINGGAU;16;74;042;002;;;;;;;;
6719372;ASSA GRUP LUBUK LINGGAU DISTRIBUTOR IKAN BEKU;JL YOS SUDARSO;16;74;042;002;;;;;;;;
12269109;Lapak Jengkol <Ade Saputra> <Ade Saputra >;Pasar Satelit;16;74;042;002;;;;;;;;
12269266;Jual Keliling elektronik <Muhammad Sufaidi> <Muhammad Sufaidi >;Jl kenanga 1 Lama;16;74;042;002;;;;;;;;
12269593;Jual pakaian keliling<Emalia> <Emalia >;jalan Cianjur RT 07;16;74;042;007;;;;;;;;
12271914;Warung manisan <sukarti> <Sukarti>;Jl kelapa rt 06 senalang;16;74;042;004;;;;;;;;
12269299;Jual baju distro <rico hendra Saputra> <Rico hendra saputra>;Jl kelapa rt 06 senalang;16;74;042;004;;;;;;;;
12274237;Tokoh sembako <Eka> <Eka>;Pasar satelit;16;74;042;002;;;;;;;;
12271499;Lapak Sayur <Harnisa> <Harnisa >;Pasar Satelit;16;74;042;002;;;;;;;;
12271884;Kedai makanan [endah] <Endah estika sari>;Komp sd 49;16;74;042;010;;;;;;;;
12274811;USAHA JUAL KOSMETIK<LEKA> <LEKA>;Jl. Kenanga 1 Lintas RT 5 SENALANG;16;74;042;004;;;;;;;;
12276792;Penjahit pakaian<dian> <Elian masdalinar>;Jl jendral Sudirman;16;74;042;006;;;;;;;;
12259169;Roti bakar al-Bukhari <SUNARTO>;Jalan Jend Ahmad Yani;16;74;042;006;;;;;;;;
12259929;Koperasi man 1 llg <Fatiyus andriyansyah>;Jend sudirman rt 1;16;74;042;010;;;;;;;;
12259884;Ayam geprek mas boneng <juli adi saputra> <Juli adi saputra>;Jalan waringin rt 01;16;74;042;009;;;;;;;;
12263530;Lapak tahu <Repika> <Repika>;Jl. Pasar sateli;16;74;042;002;;;;;;;;
12263735;Lapak Baju <hariani> <Hariani>;Pasar Satelit;16;74;042;002;;;;;;;;
12265315;Lempok <Ali usman>;Gg. Perak;16;74;042;002;;;;;;;;
12283634;RUMAH HUKUM ERLANGGA ATMADA <ERLANGGA ATMADA> <ERLANGGA ATMADA >;Jl. MANGGA BESAR RT 04;16;74;042;003;;;;;;;;
12283577;Baju keliling & kosmetik <Maryana> <Maryana >;Bengawan Solo;16;74;042;001;;;;;;;;
12285437;WARUNG <RUSWATI> <RUSWATI>;Jalan Bengawan Solo RT 04;16;74;042;001;;;;;;;;
12293265;Jual sayur <Sumarni> <Sumarni >;Bengawan Solo;16;74;042;001;;;;;;;;
12295753;Lapak Sayur <Susilawati> <Susilawati >;Pasar Satelit;16;74;042;002;;;;;;;;
12300211;Pempek Cek Eny<ENY MARLINA> <ENY MARLINA>;Jl. Permai 12B Rt. 04 kel. Batu Urip;16;74;042;005;;;;;;;;
12302055;Bengkel Las <novri> <Novri >;jalan Cianjur RT 07;16;74;042;007;;;;;;;;
12310364;Warung kelontong murlis <Syamsul bahar>;Jl kenanga ll;16;74;042;005;;;;;;;;
12314458;KERUPUK <ERIK SUHERLAN> <ERIK SUHERLAN >;JLN. NANGKA RT. 01;16;74;042;006;;;;;;;;
12316098;"Mebel almunium ""hawai"" <Hawai>";Jl. Kenanga II Permai 3;16;74;042;005;;;;;;;;
12315970;Jual barang elektronik bekas <Suheri>;Jl. Mangga besar;16;74;042;003;;;;;;;;
12316183;Counter HP zahrah cell <IIS SURYANI>;Jl. Permai 6;16;74;042;005;;;;;;;;
12317352;Warung manisan <Misna>;Jl. Mangga besar;16;74;042;002;;;;;;;;
12318356;Angkutan roda 2 <Burhanudin>;Kali serayu rt 1;16;74;042;010;;;;;;;;
12320760;Menjual voucher dan pulsa<bian kris diana> <Bian krisdiana>;Jl nangka;16;74;042;006;;;;;;;;
12322522;Warung teteh <NENG YULI> <NENG YULI>;Jl. Mangga Besar RT 04;16;74;042;003;;;;;;;;
12326635;Minyak <Majati> <Majati >;Jl. Waringin;16;74;042;009;;;;;;;;
17468649;Hotel QR;JL. SOEKARNO HATTA, RT.07, PUNCAK KEMUNING;16;74;042;009;;;;;;;;
17470420;WARUNG SEMBAKO GUNAWAN;JL KENANGA 1 LINTAS RT 03;16;74;042;004;;;;;;;;
17470415;DAPUR OMA SUMI;JL KENANGA 1 LINTAS RT 04;16;74;042;004;;;;;;;;
17470416;WARUNG SEMBAKO YASIN;JL KENANGA 1 LINTAS RT 03;16;74;042;004;;;;;;;;
17472086;WARUNG SARAPAN WAK YUS;JL KENANGA I LINTAS RT 02;16;74;042;004;;;;;;;;
17987037;WARUNG SEMBAKO YASIN;JL KENANGA 1 LINTAS RT 03;16;74;042;004;;;;;;;;
17987033;WARUNG GUNAWAN;JL KENANGA 1 RT 05;16;74;042;004;;;;;;;;
17990032;ES TEH JUMBO ULVA MARDI;JL KENANGA II;16;74;042;005;;;;;;;;
18058531;Little star learning centre;Jl. Kemuning No.39, Puncak Kemuning, Kec. Lubuk Linggau Utara II, Kota Lubuklinggau, Sumatera Selatan 31619;16;74;042;009;;;;;;;;
17987459;PEMPEK DAN MODEL MANGCEK;JL KENANGA II LR KISS;16;74;042;003;;;;;;;;
17990024;WARUNG SEMBAKO BIK SIYA;JL KENANGA 1 GG MURBAI RT 04;16;74;042;004;;;;;;;;
18059418;Bengkel Iwan;Jl kenanga 1 lintas rt 01;16;74;042;004;;;;;;;;
17990023;MODEL DIANA;JL KENANGA 1 LINTAS RT 05;16;74;042;003;;;;;;;;
17990022;ZaZa Kitchen;JL KENANGA 1 LINTAS RT 04;16;74;042;004;;;;;;;;
17987035;DAPUR BIK SUMI;JL KENANGA 1 LINTAS RT 04;16;74;042;004;;;;;;;;
17987036;WARUNG NEK KAMHAR;JL KENANGA 1 LINTAS RT 05;16;74;042;004;;;;;;;;
17987034;WARUNG BIK SUMI;JL KENANGA 1 LINTAS RT 04;16;74;042;004;;;;;;;;
32473990;ZULKIFLI;JL. A. YANI;16;74;042;002;;;;;;;;
30443552;Mayang suharti;Pasar Satelit;16;74;042;002;;;;;;;;
29250550;NOVIANI AZIZA;JL NANGKA CIANJUR;16;74;042;007;;;;;;;;
26035931;DEWI SARTIKA;JL. KENANGA II;16;74;042;005;;;;;;;;
29013515;MUKMIN;JL. NANGKA KACUNG;16;74;042;007;;;;;;;;
26647364;CHARLES ANDATAMA;JL KUTOARJO;16;74;042;009;;;;;;;;
30325586;MARTIYEM;JALAN KENANGA 1;16;74;042;004;;;;;;;;
31323036;INDAH PRATIWI JUNAEDI;JL. NANGKA KACUNG;16;74;042;007;;;;;;;;
31854796;Ida;Jl.kenanga 1;16;74;042;004;;;;;;;;
27562561;DEDI SUPARDI;JL. JAGUNG;16;74;042;005;;;;;;;;
30286312;MUHAMMAD MINOR;JL KEMUNING LAMA;16;74;042;008;;;;;;;;
31954055;SEFTI YUSPITA;JALAN JEND SUDIRMAN GG SEJAHTERA;16;74;042;008;;;;;;;;
27757003;AGUNG HUTOMO FUTRA;JL KENANGA II;16;74;042;005;;;;;;;;
31758980;WAGIMAN;JL.SRIMULYO;16;74;042;010;;;;;;;;
30065786;Elvi sukaisih;Ponorogo;16;74;042;007;;;;;;;;
30009760;Ani suryana;Sumber Agung;16;74;042;010;;;;;;;;
27720114;DWI TASARI;JL. NANGKA RT.002;16;74;042;006;;;;;;;;
28804434;SONI DEWANTARA;JL. KENANGA 1 GG.PERMAI 5 RT.004 RW.000;16;74;042;004;;;;;;;;
26322782;ARDIANUS NOVAREDHO;JL. JEND SUDIRMAN;16;74;042;006;;;;;;;;
30728558;PINGKI ANUGRAHA;JL. KALI SERAYU NO 77, RT. 004;16;74;042;010;;;;;;;;
32081295;PUTRI DEWI CAHYA;JL KENANGA I;16;74;042;003;;;;;;;;
31854070;Wulan permata sari;Ulak Surung;16;74;042;001;;;;;;;;
27555519;ADE SUKMANA;JL. KENANGA 1;16;74;042;003;;;;;;;;
26289789;NURTA SURAPATI;JL KENANGA II;16;74;042;003;;;;;;;;
30035910;Susilawati;Ulak Surung;16;74;042;001;;;;;;;;
27765063;SUKARTI;JL. JEND SUDIRMAN RT.007;16;74;042;008;;;;;;;;
28455074;SUSILA;JL. RAMBUTAN;16;74;042;006;;;;;;;;
26188872;ERNITA YANTI;JL. CIANJUR GG. NILA NO.65;16;74;042;005;;;;;;;;
26973467;DEDEK ARDIANSYAH;JL. KENANGA II NO. 22;16;74;042;003;;;;;;;;
27509787;ABDUL ROZAK;JL. JENDRAL SUDIRMAN NO.23 RT.003;16;74;042;008;;;;;;;;
26611966;FERRY ANGGARA;JL PERMAI 16;16;74;042;005;;;;;;;;
27311051;RUSMAWATI;JL. BENGAWAN SOLO GG. TELADAN RT.006;16;74;042;001;;;;;;;;
29129643;SUSILAWATI;JL. BENGAWAN SOLO;16;74;042;001;;;;;;;;
28065592;MARIA ULPA;JL. WARINGIN LINTAS RT.004;16;74;042;009;;;;;;;;
27740352;PUTRI JENI WULANDARI;GANG LANGGAR RT.002;16;74;042;008;;;;;;;;
30077044;Linda samsudin;Jogoboyo;16;74;042;008;;;;;;;;
30443637;Etri jiyanti;Nangka;16;74;042;007;;;;;;;;
26447936;EVA YANTI;JL.NENAS;16;74;042;006;;;;;;;;
25973714;PUTRI WAHYUNI;JL. KEMUNING KOMP. PERUMDAM;16;74;042;009;;;;;;;;
28062784;HERI PRABU WIJAYA;JL. JEND. SUDIRMAN;16;74;042;008;;;;;;;;
29856142;DEWANTI;GG. TANAH DEMANG;16;74;042;002;;;;;;;;
29308554;FEBRI YULIYANTI;JL. KENANGA II;16;74;042;005;;;;;;;;
28642962;NURUL HAYANI;MELATI 04;16;74;042;005;;;;;;;;
30443605;Jarwiyah;Jogoboyo;16;74;042;008;;;;;;;;
26240884;APRIZAL KARNADI;JL BENGAWAN SOLO;16;74;042;003;;;;;;;;
29664707;LEO ANTONI;JL. JEND. SUDIRMAN NO.51;16;74;042;001;;;;;;;;
28031057;NISNAINI;JL PADAT KARYA RT 001 BATU URIP;16;74;042;005;;;;;;;;
27993966;ZAENAL CAHDRA;JL KENANGA 2;16;74;042;004;;;;;;;;
30035892;Nurtila;Ulak Surung;16;74;042;001;;;;;;;;
26408602;IWAN SYAHPUTRA;JL. KENANGA II RT. 006;16;74;042;003;;;;;;;;
29094918;SITI AMINAH;GG. KUWENI;16;74;042;006;;;;;;;;
28618860;MONA OKTALIA;JL. JEND SUDIRMAN;16;74;042;002;;;;;;;;
27354846;ANDIKA HARTA DINATA;JL KELAPA SAWIT;16;74;042;002;;;;;;;;
28471976;DINDA OKTARI;JL. KENANGA 1;16;74;042;003;;;;;;;;
30646045;ABANG JAYA;JL. KALIANDA;16;74;042;010;;;;;;;;
29254775;FADLI SUKANTO;JL.NANGKA;16;74;042;006;;;;;;;;
26184057;ANTO SILALAHI;JL. A. YANI NO.77;16;74;042;008;;;;;;;;
26222589;LIE MECHEN;JL.A.YANI;16;74;042;002;;;;;;;;
28444052;VIKA ARYANTI;JL. KENANGA I NO.58;16;74;042;004;;;;;;;;
30442645;Rosita septiana;Kali Serayu;16;74;042;010;;;;;;;;
26973478;MAYA SUSANTI;JL. KENANGA 1;16;74;042;002;;;;;;;;
28194373;SANDI SAPUTRA;JL. KALI SERAYU NO. 13 RT. 01;16;74;042;010;;;;;;;;
29867922;TAUFIK JAYA;JL. KENANGA II;16;74;042;005;;;;;;;;
30209816;VERGIAWAN ALDRIANTO PUTRA;JL KENANGA II;16;74;042;005;;;;;;;;
28247331;IGA RASYID MULYA;JL NANGKA;16;74;042;007;;;;;;;;
30199117;YENI APRIYANI;JL. KEMUNING LINTAS;16;74;042;009;;;;;;;;
32122382;M a dwi ananda;Jl Ahmad Yani Perum Griya;16;74;042;009;;;;;;;;
32559843;IRFAN PANDU AJI;Jl. Nangka GG. Permai 10 No. 109 B;16;74;042;005;;;;;;;;
32337305;ARI KERIANSHA;JL KALI SERAYU;16;74;042;010;;;;;;;;
31204829;ADI SAPUTRA;JL. KENANGA II;16;74;042;005;;;;;;;;
26440869;LIANA OKTAVIANI;GG KEPAHYANG;16;74;042;006;;;;;;;;
27345170;GALIH RAKA SIWI MATONDANG;JL.KENANGA II LINTAS RT 008 NO 49;16;74;042;003;;;;;;;;
28949144;EVAN YUSWANTARA;JL.KENANGA 1 LINTAS RT 11 NO 31;16;74;042;003;;;;;;;;
27052526;SITI SUNDARI;JL KENANGA 1 GG KASIH;16;74;042;003;;;;;;;;
30104523;INDRA SAPUTRA;jl Waringin lintas rt.02;16;74;042;009;;;;;;;;
30434129;Sinarsih;Jl.kenanga 1;16;74;042;004;;;;;;;;
31854652;Iin charles;Jln Nangka;16;74;042;007;;;;;;;;
30279990;DAVID INDRA DEWA;JL. MANGGA BESAR LINTAS RT/RW.006/000;16;74;042;003;;;;;;;;
32496749;REDI SATRIADI;JL LAKITAN;16;74;042;002;;;;;;;;
26008232;Mulyati;Jalan Nangka Lamo RT 04 Kelurahan Megang;16;74;042;006;;;;;;;;
30252114;Destiani;Sri Mulyo;16;74;042;010;;;;;;;;
32551701;SUHARTATI;JL NANGKA;16;74;042;007;;;;;;;;
30443115;Arisma juliani;Jl.nangkah;16;74;042;007;;;;;;;;
32547337;NELLY SUSANTI;JL. BENGAWAN SOLO;16;74;042;001;;;;;;;;
25992598;SYAIFUL ROF'AT;JL. BENGAWAN SOLO;16;74;042;001;;;;;;;;
25755245;Eva arni hayati;kali serayu;16;74;042;010;;;;;;;;
32402999;MAIN;JL.KENAGAN 1;16;74;042;004;;;;;;;;
32421559;SITI AISYAH;JALAN LAKITAN;16;74;042;002;;;;;;;;
30442823;Leni rosita;Jl. Kandis;16;74;042;001;;;;;;;;
25767605;INDRA JAYA;JL. KEMUNING;16;74;042;009;;;;;;;;
29877242;YUNI SURION;JL. DAMAI NO.87;16;74;042;001;;;;;;;;
26032643;ANDRIA HARTONO;JL. A. YANI;16;74;042;009;;;;;;;;
26271000;ANGGUN PERMATASARI;JL. JENDRAL SUDIRMAN;16;74;042;008;;;;;;;;
30192632;Yanti;Megang;16;74;042;006;;;;;;;;
27573767;ANDI PERMANA;JL. KENANGA II;16;74;042;003;;;;;;;;
27673898;RUSMIYATI;JL. NANGKA KACUNG;16;74;042;007;;;;;;;;
31810840;RAMA DONI;JL KEMUNING;16;74;042;009;;;;;;;;
29388910;FARRAH SASHITA DIPUTRI;JL. KENANGA II;16;74;042;004;;;;;;;;
29212714;KORYATI;JALAN PERMAI 4 NO 16;16;74;042;005;;;;;;;;
30162081;Fitriani;Jl Kemuning;16;74;042;009;;;;;;;;
31206865;MAIKIN SAPUTRA;JLN.BENGAWAN SOLO;16;74;042;001;;;;;;;;
27510726;SRI MULYATI;JL. JEND. SUDIRMAN NO.41;16;74;042;001;;;;;;;;
31056169;PURMALISA;JL. LAKITAN;16;74;042;002;;;;;;;;
32122226;Seprianti;Ulak Surung;16;74;042;001;;;;;;;;
27510690;NYIMAS KOMARIYANTINI;JL. KENANGA I;16;74;042;002;;;;;;;;
27735954;FAUZI;JL. DAMAI RT.010;16;74;042;001;;;;;;;;
28071797;RISNA SIREGAR;JL. NANGKA LINTAS;16;74;042;006;;;;;;;;
30162070;SITI TRISNAWATI;Jl Rambutan Rt 005 Kel Megang Kec Lubuk Linggau Utara 2;16;74;042;006;;;;;;;;
29262896;AMANDA MEILINA SARI;JL. WARINGIN LINTAS NO. 155;16;74;042;009;;;;;;;;
30389602;Warina;Jl.nangkah;16;74;042;007;;;;;;;;
31469534;NURMIANA;JL. CIANJUR GG. TAPA;16;74;042;005;;;;;;;;
27032897;MEGA MUSTIKA;JL. MANGGA BESAR II RT.003;16;74;042;003;;;;;;;;
28136508;Solihin;Jl Nenas RT.06;16;74;042;006;;;;;;;;
28771040;SUKOYO RAMELAN;JL KALI SERAYU;16;74;042;010;;;;;;;;
32122161;Iis dahlia;Megang;16;74;042;006;;;;;;;;
27651383;SASRA DEPULEN;JL PERMAI;16;74;042;005;;;;;;;;
29078167;DIMAS ISWANDI SAIB;JL. JENDRAL SUDIRMAN;16;74;042;008;;;;;;;;
26114091;ALDO ARISANDI;JALAN LAKITAN;16;74;042;002;;;;;;;;
28990595;LILI YANTIUS. D;GG. TANAH DEMANG;16;74;042;002;;;;;;;;
31562639;SERI HARTATI;JL JEND SUDIRMAN RT.002;16;74;042;002;;;;;;;;
27622008;NADHIRA SYAKIRA KILIMANJARO ALI;JL KENANGA II LINTAS PERMAI 15;16;74;042;005;;;;;;;;
29670454;SUHERMONO;JL. DWI TUNGGAL RT 001;16;74;042;006;;;;;;;;
30043979;SUMARNI;JL. BENGAWAN SOLO NO. 3;16;74;042;001;;;;;;;;
30406811;Nuraini;Pasar Satelit;16;74;042;002;;;;;;;;
29220124;SILVI FITRIANI;JL. MANGGA BESAR;16;74;042;002;;;;;;;;
30443794;Eka handayani;Jl.nangka;16;74;042;007;;;;;;;;
31367318;RAISHA AMAYATI AULYA;JL. PERMAI 16 BLOK C2;16;74;042;005;;;;;;;;
30009772;Juwita siska;Kenanga;16;74;042;003;;;;;;;;
32337220;PATMAWATI;JL KALI SERAYU;16;74;042;010;;;;;;;;
26284452;MAYANG SARI MULITA;JL. WARINGIN;16;74;042;009;;;;;;;;
26974506;TESI NOPRIANI;JL MANGGA BESAR LINTAS;16;74;042;003;;;;;;;;
27509044;HUDA LELAH HENDRI;JL. NANGKA;16;74;042;007;;;;;;;;
